series_id,year,period,value,Seasonally Adjusted,Measure,Area
LAUST160000000000008          ,2020,M03,        63.4,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M04,        62.1,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M05,        63.1,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M06,        63.6,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M07,        63.6,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M08,        63.2,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M09,        64.2,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M10,        63.7,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M11,        63.5,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M12,        63.2,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2020,M13,        63.4,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M01,        63.0,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M02,        62.7,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M03,        62.4,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M04,        62.7,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M05,        62.9,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M06,        63.3,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M07,        63.1,False,Labor Force Participation Rate,16
LAUST160000000000008          ,2021,M08,        63.0,False,Labor Force Participation Rate,16
LAUST160000000000009          ,2020,M01,     1390161,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M02,     1392964,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M03,     1395898,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M04,     1398886,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M05,     1401631,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M06,     1404514,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M07,     1407405,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M08,     1410666,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M09,     1414009,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M10,     1417281,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M11,     1420432,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M12,     1423536,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2020,M13,     1406449,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M01,     1426574,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M02,     1429397,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M03,     1432388,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M04,     1435471,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M05,     1438611,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M06,     1441853,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M07,     1445130,False,Civilian Non-Institutional Population,16
LAUST160000000000009          ,2021,M08,     1448462,False,Civilian Non-Institutional Population,16
LAUST170000000000003          ,2020,M01,         4.0,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M02,         3.7,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M03,         4.0,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M04,        16.3,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M05,        15.3,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M06,        14.4,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M07,        12.4,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M08,        11.0,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M09,        10.1,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M10,         7.5,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M11,         7.6,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M12,         7.9,False,Unemployment Rate,17
LAUST170000000000003          ,2020,M13,         9.5,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M01,         8.4,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M02,         7.8,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M03,         7.1,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M04,         7.1,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M05,         6.7,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M06,         7.9,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M07,         7.0,False,Unemployment Rate,17
LAUST170000000000003          ,2021,M08,         6.8,False,Unemployment Rate,17
LAUST170000000000004          ,2020,M01,      254485,False,Unemployment,17
LAUST170000000000004          ,2020,M02,      237430,False,Unemployment,17
LAUST170000000000004          ,2020,M03,      253673,False,Unemployment,17
LAUST170000000000004          ,2020,M04,      970481,False,Unemployment,17
LAUST170000000000004          ,2020,M05,      936083,False,Unemployment,17
LAUST170000000000004          ,2020,M06,      924792,False,Unemployment,17
LAUST170000000000004          ,2020,M07,      771918,False,Unemployment,17
LAUST170000000000004          ,2020,M08,      690102,False,Unemployment,17
LAUST170000000000004          ,2020,M09,      640189,False,Unemployment,17
LAUST170000000000004          ,2020,M10,      474466,False,Unemployment,17
LAUST170000000000004          ,2020,M11,      465928,False,Unemployment,17
LAUST170000000000004          ,2020,M12,      479837,False,Unemployment,17
LAUST170000000000004          ,2020,M13,      591615,False,Unemployment,17
LAUST170000000000004          ,2021,M01,      514563,False,Unemployment,17
LAUST170000000000004          ,2021,M02,      475543,False,Unemployment,17
LAUST170000000000004          ,2021,M03,      433143,False,Unemployment,17
LAUST170000000000004          ,2021,M04,      436317,False,Unemployment,17
LAUST170000000000004          ,2021,M05,      413924,False,Unemployment,17
LAUST170000000000004          ,2021,M06,      497570,False,Unemployment,17
LAUST170000000000004          ,2021,M07,      442160,False,Unemployment,17
LAUST170000000000004          ,2021,M08,      425859,False,Unemployment,17
LAUST170000000000005          ,2020,M01,     6078660,False,Employment,17
LAUST170000000000005          ,2020,M02,     6122067,False,Employment,17
LAUST170000000000005          ,2020,M03,     6054069,False,Employment,17
LAUST170000000000005          ,2020,M04,     4994319,False,Employment,17
LAUST170000000000005          ,2020,M05,     5194471,False,Employment,17
LAUST170000000000005          ,2020,M06,     5503605,False,Employment,17
LAUST170000000000005          ,2020,M07,     5460638,False,Employment,17
LAUST170000000000005          ,2020,M08,     5585136,False,Employment,17
LAUST170000000000005          ,2020,M09,     5718145,False,Employment,17
LAUST170000000000005          ,2020,M10,     5849963,False,Employment,17
LAUST170000000000005          ,2020,M11,     5703670,False,Employment,17
LAUST170000000000005          ,2020,M12,     5625639,False,Employment,17
LAUST170000000000005          ,2020,M13,     5657532,False,Employment,17
LAUST170000000000005          ,2021,M01,     5576468,False,Employment,17
LAUST170000000000005          ,2021,M02,     5621977,False,Employment,17
LAUST170000000000005          ,2021,M03,     5669631,False,Employment,17
LAUST170000000000005          ,2021,M04,     5721370,False,Employment,17
LAUST170000000000005          ,2021,M05,     5758284,False,Employment,17
LAUST170000000000005          ,2021,M06,     5805967,False,Employment,17
LAUST170000000000005          ,2021,M07,     5876645,False,Employment,17
LAUST170000000000005          ,2021,M08,     5813535,False,Employment,17
LAUST170000000000006          ,2020,M01,     6333145,False,Labor Force,17
LAUST170000000000006          ,2020,M02,     6359497,False,Labor Force,17
LAUST170000000000006          ,2020,M03,     6307742,False,Labor Force,17
LAUST170000000000006          ,2020,M04,     5964800,False,Labor Force,17
LAUST170000000000006          ,2020,M05,     6130554,False,Labor Force,17
LAUST170000000000006          ,2020,M06,     6428397,False,Labor Force,17
LAUST170000000000006          ,2020,M07,     6232556,False,Labor Force,17
LAUST170000000000006          ,2020,M08,     6275238,False,Labor Force,17
LAUST170000000000006          ,2020,M09,     6358334,False,Labor Force,17
LAUST170000000000006          ,2020,M10,     6324429,False,Labor Force,17
LAUST170000000000006          ,2020,M11,     6169598,False,Labor Force,17
LAUST170000000000006          ,2020,M12,     6105476,False,Labor Force,17
LAUST170000000000006          ,2020,M13,     6249147,False,Labor Force,17
LAUST170000000000006          ,2021,M01,     6091031,False,Labor Force,17
LAUST170000000000006          ,2021,M02,     6097520,False,Labor Force,17
LAUST170000000000006          ,2021,M03,     6102774,False,Labor Force,17
LAUST170000000000006          ,2021,M04,     6157687,False,Labor Force,17
LAUST170000000000006          ,2021,M05,     6172208,False,Labor Force,17
LAUST170000000000006          ,2021,M06,     6303537,False,Labor Force,17
LAUST170000000000006          ,2021,M07,     6318805,False,Labor Force,17
LAUST170000000000006          ,2021,M08,     6239394,False,Labor Force,17
LAUST170000000000007          ,2020,M01,        60.9,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M02,        61.4,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M03,        60.7,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M04,        50.1,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M05,        52.1,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M06,        55.3,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M07,        54.9,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M08,        56.1,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M09,        57.5,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M10,        58.8,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M11,        57.4,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M12,        56.6,False,Employment-Population Ratio,17
LAUST170000000000007          ,2020,M13,        56.8,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M01,        56.1,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M02,        56.6,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M03,        57.1,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M04,        57.7,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M05,        58.1,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M06,        58.6,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M07,        59.3,False,Employment-Population Ratio,17
LAUST170000000000007          ,2021,M08,        58.7,False,Employment-Population Ratio,17
LAUST170000000000008          ,2020,M01,        63.4,False,Labor Force Participation Rate,17
LAUST170000000000008          ,2020,M02,        63.7,False,Labor Force Participation Rate,17
